ASSERTION	AAEDAAEDAQAAAAAAAEB/QA==
ASSERTION	AAECAAMBAAAAAAAAAPA/
ASSERTION	AAEEBAAAAAAAAAAAAA==
ASSERTION	AAEBAAIEAAAAAAAAAAAA
ASSERTION	AAMAAQRTcGluAwABBQAAAAAAAMBXQAEAAAAAAAAAiUA=
ASSERTION	AAMAAQRTcGluAgADAQAAAAAAAADgPw==
ASSERTION	AAMAAQRKb2luAgADAQAAAAAAAADgPw==
RUN	com.rgp.loadtest.naga777.grpc.Naga777GrpcSimulation	naga777grpcsimulation	1788492958288	 	3.9.5
USER	naga777-grpc-player-journey	START	1788492958402
REQUEST		Spin	1788492982834	1788492982857	OK	 
REQUEST		Spin	1788492982930	1788492982945	OK	 
REQUEST		Spin	1788492983031	1788492983034	OK	 
REQUEST		Spin	1788492983133	1788492983148	OK	 
REQUEST		Spin	1788492983238	1788492983254	OK	 
REQUEST		Spin	1788492983337	1788492983358	OK	 
REQUEST		Spin	1788492984460	1788492984476	OK	 
REQUEST		Spin	1788492984533	1788492984548	OK	 
REQUEST		Spin	1788492984635	1788492984651	OK	 
REQUEST		Spin	1788492984734	1788492984750	OK	 
REQUEST		Spin	1788492984835	1788492984852	OK	 
REQUEST		Spin	1788492984931	1788492984947	OK	 
REQUEST		Spin	1788492985033	1788492985037	OK	 
REQUEST		Spin	1788492985135	1788492985153	OK	 
REQUEST		Spin	1788492985240	1788492985259	OK	 
REQUEST		Spin	1788492985339	1788492985355	OK	 
REQUEST		Spin	1788492986461	1788492986508	OK	 
REQUEST		Spin	1788492986535	1788492986568	OK	 
REQUEST		Spin	1788492986637	1788492986664	OK	 
REQUEST		Spin	1788492986737	1788492986807	OK	 
REQUEST		Spin	1788492986837	1788492986849	OK	 
REQUEST		Spin	1788492986933	1788492986942	OK	 
REQUEST		Spin	1788492987034	1788492987045	OK	 
REQUEST		Spin	1788492987135	1788492987157	OK	 
REQUEST		Spin	1788492987241	1788492987260	OK	 
REQUEST		Spin	1788492987340	1788492987359	OK	 
REQUEST		Spin	1788492988462	1788492988492	OK	 
REQUEST		Spin	1788492988535	1788492988563	OK	 
REQUEST		Spin	1788492988637	1788492988671	OK	 
REQUEST		Spin	1788492988739	1788492988757	OK	 
REQUEST		Spin	1788492988837	1788492988868	OK	 
REQUEST		Spin	1788492988934	1788492988960	OK	 
REQUEST		Spin	1788492989036	1788492989039	OK	 
REQUEST		Spin	1788492989137	1788492989178	OK	 
REQUEST		Spin	1788492989244	1788492989271	OK	 
REQUEST		Spin	1788492989341	1788492989369	OK	 
REQUEST		Spin	1788492990464	1788492990492	OK	 
REQUEST		Spin	1788492990535	1788492990572	OK	 
REQUEST		Spin	1788492990638	1788492990666	OK	 
REQUEST		Spin	1788492990741	1788492990772	OK	 
REQUEST		Spin	1788492990838	1788492990872	OK	 
REQUEST		Spin	1788492990934	1788492990967	OK	 
REQUEST		Spin	1788492991036	1788492991043	OK	 
REQUEST		Spin	1788492991139	1788492991171	OK	 
REQUEST		Spin	1788492991245	1788492991275	OK	 
REQUEST		Spin	1788492991344	1788492991388	OK	 
REQUEST		Spin	1788492992465	1788492992492	OK	 
REQUEST		Spin	1788492992538	1788492992572	OK	 
REQUEST		Spin	1788492992642	1788492992673	OK	 
REQUEST		Spin	1788492992742	1788492992800	OK	 
REQUEST		Spin	1788492992839	1788492992865	OK	 
REQUEST		Spin	1788492992935	1788492992967	OK	 
REQUEST		Spin	1788492993037	1788492993044	OK	 
REQUEST		Spin	1788492993140	1788492993169	OK	 
REQUEST		Spin	1788492993245	1788492993278	OK	 
REQUEST		Spin	1788492993347	1788492993371	OK	 
REQUEST		Spin	1788492994465	1788492994497	OK	 
REQUEST		Spin	1788492994540	1788492994572	OK	 
REQUEST		Spin	1788492994643	1788492994666	OK	 
REQUEST		Spin	1788492994743	1788492994770	OK	 
REQUEST		Spin	1788492994841	1788492994873	OK	 
REQUEST		Spin	1788492994937	1788492994975	OK	 
REQUEST		Spin	1788492995044	1788492995056	OK	 
REQUEST		Spin	1788492995151	1788492995177	OK	 
REQUEST		Spin	1788492995246	1788492995277	OK	 
REQUEST		Spin	1788492995348	1788492995372	OK	 
REQUEST		Spin	1788492996467	1788492996495	OK	 
REQUEST		Spin	1788492996541	1788492996567	OK	 
REQUEST		Spin	1788492996645	1788492996676	OK	 
REQUEST		Spin	1788492996744	1788492996771	OK	 
REQUEST		Spin	1788492996841	1788492996872	OK	 
REQUEST		Spin	1788492996938	1788492996969	OK	 
REQUEST		Spin	1788492997045	1788492997049	OK	 
REQUEST		Spin	1788492997151	1788492997183	OK	 
REQUEST		Spin	1788492997247	1788492997292	OK	 
REQUEST		Spin	1788492997350	1788492997373	OK	 
REQUEST		Spin	1788492998467	1788492998496	OK	 
REQUEST		Spin	1788492998544	1788492998568	OK	 
REQUEST		Spin	1788492998646	1788492998683	OK	 
REQUEST		Spin	1788492998744	1788492998770	OK	 
REQUEST		Spin	1788492998842	1788492998871	OK	 
REQUEST		Spin	1788492998938	1788492998963	OK	 
REQUEST		Spin	1788492999046	1788492999050	OK	 
REQUEST		Spin	1788492999151	1788492999170	OK	 
REQUEST		Spin	1788492999248	1788492999267	OK	 
REQUEST		Spin	1788492999351	1788492999369	OK	 
REQUEST		Spin	1788493000468	1788493000484	OK	 
REQUEST		Spin	1788493000545	1788493000577	OK	 
